PO_ID,ProductID,SupplierID,WarehouseID,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,QuantityOrdered,QuantityReceived,UnitCost,TotalCost,Status,DelayDays
PO001086,PROD0031,SUP003,WH01,02-11-2025,18-11-2025,19-11-2025,259,259,185.54,48054.86,Delivered,1
PO001087,PROD0031,SUP003,WH01,28-11-2025,14-12-2025,21-12-2025,259,259,185.54,48054.86,Delivered,7
PO001088,PROD0031,SUP003,WH01,30-12-2025,15-01-2026,23-01-2026,259,259,185.54,48054.86,Delivered,8
PO001089,PROD0031,SUP003,WH01,31-12-2025,16-01-2026,18-01-2026,259,259,185.54,48054.86,Delivered,2
PO001090,PROD0031,SUP003,WH02,12-01-2025,28-01-2025,30-01-2025,305,266,185.54,56589.7,Partial - Defect/Shortage,2
PO001091,PROD0031,SUP003,WH02,19-02-2025,07-03-2025,15-03-2025,305,305,185.54,56589.7,Delivered,8
PO001092,PROD0031,SUP003,WH02,05-04-2025,21-04-2025,23-04-2025,305,305,185.54,56589.7,Delivered,2
PO001093,PROD0031,SUP003,WH02,16-05-2025,01-06-2025,01-06-2025,305,271,185.54,56589.7,Partial - Defect/Shortage,0
PO001094,PROD0031,SUP003,WH02,19-06-2025,05-07-2025,18-07-2025,305,305,185.54,56589.7,Delivered,13
PO001095,PROD0031,SUP003,WH02,02-08-2025,18-08-2025,25-08-2025,305,305,185.54,56589.7,Delivered,7
PO001096,PROD0031,SUP003,WH02,07-09-2025,23-09-2025,01-10-2025,305,305,185.54,56589.7,Delivered,8
PO001097,PROD0031,SUP003,WH02,13-10-2025,29-10-2025,03-11-2025,305,305,185.54,56589.7,Delivered,5
PO001098,PROD0031,SUP003,WH02,14-11-2025,30-11-2025,12-12-2025,305,305,185.54,56589.7,Delivered,12
PO001099,PROD0031,SUP003,WH02,19-12-2025,04-01-2026,04-01-2026,305,305,185.54,56589.7,Delivered,0
PO001100,PROD0031,SUP003,WH02,20-12-2025,05-01-2026,05-01-2026,305,305,185.54,56589.7,Delivered,0
PO001101,PROD0031,SUP003,WH02,21-12-2025,06-01-2026,07-01-2026,305,305,185.54,56589.7,Delivered,1
PO001102,PROD0031,SUP003,WH02,22-12-2025,07-01-2026,16-01-2026,305,305,185.54,56589.7,Delivered,9
PO001103,PROD0031,SUP003,WH02,23-12-2025,08-01-2026,09-01-2026,305,305,185.54,56589.7,Delivered,1
PO001104,PROD0031,SUP003,WH02,24-12-2025,09-01-2026,19-01-2026,305,305,185.54,56589.7,Delivered,10
PO001105,PROD0031,SUP003,WH02,25-12-2025,10-01-2026,10-01-2026,305,305,185.54,56589.7,Delivered,0
PO001106,PROD0031,SUP003,WH02,26-12-2025,11-01-2026,24-01-2026,305,305,185.54,56589.7,Delivered,13
PO001107,PROD0031,SUP003,WH02,27-12-2025,12-01-2026,12-01-2026,305,305,185.54,56589.7,Delivered,0
PO001108,PROD0031,SUP003,WH02,28-12-2025,13-01-2026,16-01-2026,305,305,185.54,56589.7,Delivered,3
PO001109,PROD0031,SUP003,WH02,29-12-2025,14-01-2026,15-01-2026,305,305,185.54,56589.7,Delivered,1
PO001110,PROD0031,SUP003,WH02,30-12-2025,15-01-2026,15-01-2026,305,305,185.54,56589.7,Delivered,0
PO001111,PROD0031,SUP003,WH02,31-12-2025,16-01-2026,16-01-2026,305,305,185.54,56589.7,Delivered,0
PO001112,PROD0032,SUP011,WH01,11-01-2025,24-01-2025,30-01-2025,281,281,41.75,11731.75,Delivered,6
PO001113,PROD0032,SUP011,WH01,25-02-2025,10-03-2025,12-03-2025,281,281,41.75,11731.75,Delivered,2
PO001114,PROD0032,SUP011,WH01,29-03-2025,11-04-2025,13-04-2025,281,281,41.75,11731.75,Delivered,2
PO001115,PROD0032,SUP011,WH01,26-04-2025,09-05-2025,09-05-2025,281,281,41.75,11731.75,Delivered,0
PO001116,PROD0032,SUP011,WH01,28-05-2025,10-06-2025,12-06-2025,281,281,41.75,11731.75,Delivered,2
PO001117,PROD0032,SUP011,WH01,27-06-2025,10-07-2025,10-07-2025,281,281,41.75,11731.75,Delivered,0
PO001118,PROD0032,SUP011,WH01,06-08-2025,19-08-2025,21-08-2025,281,281,41.75,11731.75,Delivered,2
PO001119,PROD0032,SUP011,WH01,08-09-2025,21-09-2025,23-09-2025,281,281,41.75,11731.75,Delivered,2
PO001120,PROD0032,SUP011,WH01,08-10-2025,21-10-2025,23-10-2025,281,281,41.75,11731.75,Delivered,2
PO001121,PROD0032,SUP011,WH01,06-11-2025,19-11-2025,20-11-2025,281,281,41.75,11731.75,Delivered,1
PO001122,PROD0032,SUP011,WH01,05-12-2025,18-12-2025,20-12-2025,281,281,41.75,11731.75,Delivered,2
PO001123,PROD0032,SUP011,WH03,12-01-2025,25-01-2025,27-01-2025,201,201,41.75,8391.75,Delivered,2
PO001124,PROD0032,SUP011,WH03,14-02-2025,27-02-2025,04-03-2025,201,201,41.75,8391.75,Delivered,5
PO001125,PROD0032,SUP011,WH03,23-03-2025,05-04-2025,05-04-2025,201,201,41.75,8391.75,Delivered,0
PO001126,PROD0032,SUP011,WH03,21-04-2025,04-05-2025,08-05-2025,201,201,41.75,8391.75,Delivered,4
PO001127,PROD0032,SUP011,WH03,25-05-2025,07-06-2025,18-06-2025,201,201,41.75,8391.75,Delivered,11
PO001128,PROD0032,SUP011,WH03,06-07-2025,19-07-2025,20-07-2025,201,201,41.75,8391.75,Delivered,1
PO001129,PROD0032,SUP011,WH03,07-08-2025,20-08-2025,21-08-2025,201,201,41.75,8391.75,Delivered,1
PO001130,PROD0032,SUP011,WH03,09-09-2025,22-09-2025,05-10-2025,201,201,41.75,8391.75,Delivered,13
PO001131,PROD0032,SUP011,WH03,18-10-2025,31-10-2025,02-11-2025,201,176,41.75,8391.75,Partial - Defect/Shortage,2
PO001132,PROD0032,SUP011,WH03,12-11-2025,25-11-2025,27-11-2025,201,201,41.75,8391.75,Delivered,2
PO001133,PROD0032,SUP011,WH03,13-12-2025,26-12-2025,28-12-2025,201,201,41.75,8391.75,Delivered,2
PO001134,PROD0032,SUP011,WH02,09-01-2025,22-01-2025,23-01-2025,290,290,41.75,12107.5,Delivered,1
PO001135,PROD0032,SUP011,WH02,16-02-2025,01-03-2025,11-03-2025,290,290,41.75,12107.5,Delivered,10
PO001136,PROD0032,SUP011,WH02,25-03-2025,07-04-2025,13-04-2025,290,290,41.75,12107.5,Delivered,6
PO001137,PROD0032,SUP011,WH02,29-04-2025,12-05-2025,20-05-2025,290,290,41.75,12107.5,Delivered,8
PO001138,PROD0032,SUP011,WH02,06-06-2025,19-06-2025,20-06-2025,290,290,41.75,12107.5,Delivered,1
PO001139,PROD0032,SUP011,WH02,15-07-2025,28-07-2025,07-08-2025,290,290,41.75,12107.5,Delivered,10
PO001140,PROD0032,SUP011,WH02,20-08-2025,02-09-2025,03-09-2025,290,290,41.75,12107.5,Delivered,1
PO001141,PROD0032,SUP011,WH02,17-09-2025,30-09-2025,01-10-2025,290,290,41.75,12107.5,Delivered,1
PO001142,PROD0032,SUP011,WH02,20-10-2025,02-11-2025,03-11-2025,290,290,41.75,12107.5,Delivered,1
PO001143,PROD0032,SUP011,WH02,21-11-2025,04-12-2025,06-12-2025,290,290,41.75,12107.5,Delivered,2
PO001144,PROD0032,SUP011,WH02,20-12-2025,02-01-2026,03-01-2026,290,290,41.75,12107.5,Delivered,1
PO001145,PROD0032,SUP011,WH02,21-12-2025,03-01-2026,04-01-2026,290,290,41.75,12107.5,Delivered,1
PO001146,PROD0032,SUP011,WH02,22-12-2025,04-01-2026,06-01-2026,290,290,41.75,12107.5,Delivered,2
PO001147,PROD0032,SUP011,WH02,23-12-2025,05-01-2026,11-01-2026,290,290,41.75,12107.5,Delivered,6
PO001148,PROD0032,SUP011,WH02,24-12-2025,06-01-2026,07-01-2026,290,290,41.75,12107.5,Delivered,1
PO001149,PROD0032,SUP011,WH02,25-12-2025,07-01-2026,07-01-2026,290,290,41.75,12107.5,Delivered,0
PO001150,PROD0032,SUP011,WH02,26-12-2025,08-01-2026,08-01-2026,290,290,41.75,12107.5,Delivered,0
PO001151,PROD0032,SUP011,WH02,27-12-2025,09-01-2026,11-01-2026,290,290,41.75,12107.5,Delivered,2
PO001152,PROD0032,SUP011,WH02,28-12-2025,10-01-2026,11-01-2026,290,290,41.75,12107.5,Delivered,1
PO001153,PROD0032,SUP011,WH02,29-12-2025,11-01-2026,11-01-2026,290,290,41.75,12107.5,Delivered,0
PO001154,PROD0032,SUP011,WH02,30-12-2025,12-01-2026,14-01-2026,290,290,41.75,12107.5,Delivered,2
PO001155,PROD0032,SUP011,WH02,31-12-2025,13-01-2026,20-01-2026,290,290,41.75,12107.5,Delivered,7
PO001156,PROD0033,SUP009,WH02,02-01-2025,08-01-2025,08-01-2025,1275,1275,5.43,6923.25,Delivered,0
PO001157,PROD0033,SUP009,WH02,05-02-2025,11-02-2025,11-02-2025,1275,1275,5.43,6923.25,Delivered,0
PO001158,PROD0033,SUP009,WH02,14-03-2025,20-03-2025,21-03-2025,1275,1275,5.43,6923.25,Delivered,1
PO001159,PROD0033,SUP009,WH02,17-04-2025,23-04-2025,23-04-2025,1275,1275,5.43,6923.25,Delivered,0
PO001160,PROD0033,SUP009,WH02,22-05-2025,28-05-2025,29-05-2025,1275,1275,5.43,6923.25,Delivered,1
PO001161,PROD0033,SUP009,WH02,27-06-2025,03-07-2025,03-07-2025,1275,1275,5.43,6923.25,Delivered,0
PO001162,PROD0033,SUP009,WH02,04-08-2025,10-08-2025,11-08-2025,1275,1275,5.43,6923.25,Delivered,1
PO001163,PROD0033,SUP009,WH02,09-09-2025,15-09-2025,17-09-2025,1275,1275,5.43,6923.25,Delivered,2
PO001164,PROD0033,SUP009,WH02,15-10-2025,21-10-2025,21-10-2025,1275,1275,5.43,6923.25,Delivered,0
PO001165,PROD0033,SUP009,WH02,13-11-2025,19-11-2025,19-11-2025,1275,1275,5.43,6923.25,Delivered,0
PO001166,PROD0033,SUP009,WH02,11-12-2025,17-12-2025,19-12-2025,1275,1275,5.43,6923.25,Delivered,2
PO001167,PROD0033,SUP009,WH03,02-01-2025,08-01-2025,08-01-2025,1124,1124,5.43,6103.32,Delivered,0
PO001168,PROD0033,SUP009,WH03,05-02-2025,11-02-2025,13-02-2025,1124,1124,5.43,6103.32,Delivered,2
PO001169,PROD0033,SUP009,WH03,15-03-2025,21-03-2025,21-03-2025,1124,1124,5.43,6103.32,Delivered,0
PO001170,PROD0033,SUP009,WH03,18-04-2025,24-04-2025,24-04-2025,1124,1124,5.43,6103.32,Delivered,0
PO001171,PROD0033,SUP009,WH03,27-05-2025,02-06-2025,02-06-2025,1124,1124,5.43,6103.32,Delivered,0
PO001172,PROD0033,SUP009,WH03,27-06-2025,03-07-2025,05-07-2025,1124,1124,5.43,6103.32,Delivered,2
PO001173,PROD0033,SUP009,WH03,01-08-2025,07-08-2025,09-08-2025,1124,1124,5.43,6103.32,Delivered,2
PO001174,PROD0033,SUP009,WH03,11-09-2025,17-09-2025,19-09-2025,1124,1124,5.43,6103.32,Delivered,2
PO001175,PROD0033,SUP009,WH03,12-10-2025,18-10-2025,18-10-2025,1124,1124,5.43,6103.32,Delivered,0
PO001176,PROD0033,SUP009,WH03,12-11-2025,18-11-2025,18-11-2025,1124,1124,5.43,6103.32,Delivered,0
PO001177,PROD0033,SUP009,WH03,17-12-2025,23-12-2025,25-12-2025,1124,1124,5.43,6103.32,Delivered,2
PO001178,PROD0033,SUP009,WH01,05-01-2025,11-01-2025,12-01-2025,1635,1635,5.43,8878.05,Delivered,1
PO001179,PROD0033,SUP009,WH01,07-02-2025,13-02-2025,15-02-2025,1635,1635,5.43,8878.05,Delivered,2
PO001180,PROD0033,SUP009,WH01,12-03-2025,18-03-2025,19-03-2025,1635,1635,5.43,8878.05,Delivered,1
PO001181,PROD0033,SUP009,WH01,17-04-2025,23-04-2025,23-04-2025,1635,1635,5.43,8878.05,Delivered,0
PO001182,PROD0033,SUP009,WH01,17-05-2025,23-05-2025,25-05-2025,1635,1635,5.43,8878.05,Delivered,2
PO001183,PROD0033,SUP009,WH01,27-06-2025,03-07-2025,05-07-2025,1635,1635,5.43,8878.05,Delivered,2
PO001184,PROD0033,SUP009,WH01,29-07-2025,04-08-2025,05-08-2025,1635,1635,5.43,8878.05,Delivered,1
PO001185,PROD0033,SUP009,WH01,30-08-2025,05-09-2025,06-09-2025,1635,1635,5.43,8878.05,Delivered,1
PO001186,PROD0033,SUP009,WH01,03-10-2025,09-10-2025,09-10-2025,1635,1635,5.43,8878.05,Delivered,0
PO001187,PROD0033,SUP009,WH01,10-11-2025,16-11-2025,18-11-2025,1635,1635,5.43,8878.05,Delivered,2
PO001188,PROD0033,SUP009,WH01,11-12-2025,17-12-2025,17-12-2025,1635,1635,5.43,8878.05,Delivered,0
PO001189,PROD0034,SUP010,WH01,13-01-2025,27-01-2025,29-01-2025,107,107,44.7,4782.9,Delivered,2
PO001190,PROD0034,SUP010,WH01,24-02-2025,10-03-2025,11-03-2025,107,107,44.7,4782.9,Delivered,1
PO001191,PROD0034,SUP010,WH01,30-03-2025,13-04-2025,13-04-2025,107,107,44.7,4782.9,Delivered,0
PO001192,PROD0034,SUP010,WH01,27-04-2025,11-05-2025,12-05-2025,107,107,44.7,4782.9,Delivered,1
PO001193,PROD0034,SUP010,WH01,25-05-2025,08-06-2025,21-06-2025,107,107,44.7,4782.9,Delivered,13
PO001194,PROD0034,SUP010,WH01,05-07-2025,19-07-2025,21-07-2025,107,107,44.7,4782.9,Delivered,2
PO001195,PROD0034,SUP010,WH01,04-08-2025,18-08-2025,19-08-2025,107,107,44.7,4782.9,Delivered,1
PO001196,PROD0034,SUP010,WH01,03-09-2025,17-09-2025,17-09-2025,107,97,44.7,4782.9,Partial - Defect/Shortage,0
PO001197,PROD0034,SUP010,WH01,07-10-2025,21-10-2025,21-10-2025,107,107,44.7,4782.9,Delivered,0
PO001198,PROD0034,SUP010,WH01,18-11-2025,02-12-2025,10-12-2025,107,107,44.7,4782.9,Delivered,8
PO001199,PROD0034,SUP010,WH01,28-12-2025,11-01-2026,12-01-2026,107,107,44.7,4782.9,Delivered,1
PO001200,PROD0034,SUP010,WH01,29-12-2025,12-01-2026,18-01-2026,107,107,44.7,4782.9,Delivered,6
PO001201,PROD0034,SUP010,WH01,30-12-2025,13-01-2026,14-01-2026,107,96,44.7,4782.9,Partial - Defect/Shortage,1
PO001202,PROD0034,SUP010,WH01,31-12-2025,14-01-2026,16-01-2026,107,107,44.7,4782.9,Delivered,2
PO001203,PROD0034,SUP010,WH02,15-01-2025,29-01-2025,31-01-2025,134,134,44.7,5989.8,Delivered,2
PO001204,PROD0034,SUP010,WH02,20-02-2025,06-03-2025,06-03-2025,134,122,44.7,5989.8,Partial - Defect/Shortage,0
PO001205,PROD0034,SUP010,WH02,25-03-2025,08-04-2025,08-04-2025,134,134,44.7,5989.8,Delivered,0
PO001206,PROD0034,SUP010,WH02,26-04-2025,10-05-2025,11-05-2025,134,134,44.7,5989.8,Delivered,1
PO001207,PROD0034,SUP010,WH02,24-05-2025,07-06-2025,08-06-2025,134,134,44.7,5989.8,Delivered,1
PO001208,PROD0034,SUP010,WH02,18-06-2025,02-07-2025,03-07-2025,134,134,44.7,5989.8,Delivered,1
PO001209,PROD0034,SUP010,WH02,17-07-2025,31-07-2025,09-08-2025,134,134,44.7,5989.8,Delivered,9
PO001210,PROD0034,SUP010,WH02,24-08-2025,07-09-2025,09-09-2025,134,134,44.7,5989.8,Delivered,2
PO001211,PROD0034,SUP010,WH02,29-09-2025,13-10-2025,23-10-2025,134,134,44.7,5989.8,Delivered,10
PO001212,PROD0034,SUP010,WH02,17-11-2025,01-12-2025,14-12-2025,134,134,44.7,5989.8,Delivered,13
PO001213,PROD0034,SUP010,WH04,01-01-2025,15-01-2025,17-01-2025,187,187,44.7,8358.9,Delivered,2
PO001214,PROD0034,SUP010,WH04,13-02-2025,27-02-2025,27-02-2025,187,187,44.7,8358.9,Delivered,0
PO001215,PROD0034,SUP010,WH04,20-03-2025,03-04-2025,04-04-2025,187,187,44.7,8358.9,Delivered,1
PO001216,PROD0034,SUP010,WH04,19-04-2025,03-05-2025,04-05-2025,187,187,44.7,8358.9,Delivered,1
PO001217,PROD0034,SUP010,WH04,17-05-2025,31-05-2025,05-06-2025,187,187,44.7,8358.9,Delivered,5
PO001218,PROD0034,SUP010,WH04,16-06-2025,30-06-2025,06-07-2025,187,187,44.7,8358.9,Delivered,6
PO001219,PROD0034,SUP010,WH04,19-07-2025,02-08-2025,02-08-2025,187,187,44.7,8358.9,Delivered,0
PO001220,PROD0034,SUP010,WH04,17-08-2025,31-08-2025,02-09-2025,187,187,44.7,8358.9,Delivered,2
PO001221,PROD0034,SUP010,WH04,20-09-2025,04-10-2025,05-10-2025,187,187,44.7,8358.9,Delivered,1
PO001222,PROD0034,SUP010,WH04,28-10-2025,11-11-2025,11-11-2025,187,187,44.7,8358.9,Delivered,0
PO001223,PROD0034,SUP010,WH04,11-12-2025,25-12-2025,25-12-2025,187,187,44.7,8358.9,Delivered,0
PO001224,PROD0035,SUP017,WH03,07-01-2025,15-01-2025,17-01-2025,304,304,26.11,7937.44,Delivered,2
PO001225,PROD0035,SUP017,WH03,17-02-2025,25-02-2025,26-02-2025,304,304,26.11,7937.44,Delivered,1
PO001226,PROD0035,SUP017,WH03,24-03-2025,01-04-2025,03-04-2025,304,304,26.11,7937.44,Delivered,2
PO001227,PROD0035,SUP017,WH03,19-04-2025,27-04-2025,29-04-2025,304,304,26.11,7937.44,Delivered,2
PO001228,PROD0035,SUP017,WH03,15-05-2025,23-05-2025,24-05-2025,304,304,26.11,7937.44,Delivered,1
PO001229,PROD0035,SUP017,WH03,11-06-2025,19-06-2025,20-06-2025,304,304,26.11,7937.44,Delivered,1
PO001230,PROD0035,SUP017,WH03,09-07-2025,17-07-2025,17-07-2025,304,304,26.11,7937.44,Delivered,0
PO001231,PROD0035,SUP017,WH03,08-08-2025,16-08-2025,16-08-2025,304,304,26.11,7937.44,Delivered,0
PO001232,PROD0035,SUP017,WH03,12-09-2025,20-09-2025,21-09-2025,304,304,26.11,7937.44,Delivered,1
PO001233,PROD0035,SUP017,WH03,19-10-2025,27-10-2025,28-10-2025,304,304,26.11,7937.44,Delivered,1
PO001234,PROD0035,SUP017,WH03,28-11-2025,06-12-2025,08-12-2025,304,280,26.11,7937.44,Partial - Defect/Shortage,2
PO001235,PROD0035,SUP017,WH01,08-01-2025,16-01-2025,16-01-2025,211,211,26.11,5509.21,Delivered,0
PO001236,PROD0035,SUP017,WH01,24-02-2025,04-03-2025,06-03-2025,211,211,26.11,5509.21,Delivered,2
PO001237,PROD0035,SUP017,WH01,29-03-2025,06-04-2025,07-04-2025,211,211,26.11,5509.21,Delivered,1
PO001238,PROD0035,SUP017,WH01,25-04-2025,03-05-2025,03-05-2025,211,211,26.11,5509.21,Delivered,0
PO001239,PROD0035,SUP017,WH01,20-05-2025,28-05-2025,30-05-2025,211,211,26.11,5509.21,Delivered,2
PO001240,PROD0035,SUP017,WH01,19-06-2025,27-06-2025,27-06-2025,211,211,26.11,5509.21,Delivered,0
PO001241,PROD0035,SUP017,WH01,22-07-2025,30-07-2025,31-07-2025,211,211,26.11,5509.21,Delivered,1
PO001242,PROD0035,SUP017,WH01,27-08-2025,04-09-2025,04-09-2025,211,211,26.11,5509.21,Delivered,0
PO001243,PROD0035,SUP017,WH01,03-10-2025,11-10-2025,11-10-2025,211,211,26.11,5509.21,Delivered,0
PO001244,PROD0035,SUP017,WH01,14-11-2025,22-11-2025,23-11-2025,211,211,26.11,5509.21,Delivered,1
PO001245,PROD0035,SUP017,WH01,24-12-2025,01-01-2026,01-01-2026,211,185,26.11,5509.21,Partial - Defect/Shortage,0
PO001246,PROD0035,SUP017,WH01,25-12-2025,02-01-2026,03-01-2026,211,211,26.11,5509.21,Delivered,1
PO001247,PROD0035,SUP017,WH01,26-12-2025,03-01-2026,03-01-2026,211,188,26.11,5509.21,Partial - Defect/Shortage,0
PO001248,PROD0035,SUP017,WH01,27-12-2025,04-01-2026,05-01-2026,211,211,26.11,5509.21,Delivered,1
PO001249,PROD0035,SUP017,WH01,28-12-2025,05-01-2026,19-01-2026,211,211,26.11,5509.21,Delivered,14
PO001250,PROD0035,SUP017,WH01,29-12-2025,06-01-2026,06-01-2026,211,211,26.11,5509.21,Delivered,0
PO001251,PROD0035,SUP017,WH01,30-12-2025,07-01-2026,07-01-2026,211,211,26.11,5509.21,Delivered,0
PO001252,PROD0035,SUP017,WH01,31-12-2025,08-01-2026,09-01-2026,211,211,26.11,5509.21,Delivered,1
PO001253,PROD0036,SUP003,WH01,03-01-2025,19-01-2025,21-01-2025,2315,2315,10.16,23520.4,Delivered,2
PO001254,PROD0036,SUP003,WH01,06-02-2025,22-02-2025,07-03-2025,2315,2150,10.16,23520.4,Partial - Defect/Shortage,13
PO001255,PROD0036,SUP003,WH01,22-03-2025,07-04-2025,15-04-2025,2315,2315,10.16,23520.4,Delivered,8
PO001256,PROD0036,SUP003,WH01,30-04-2025,16-05-2025,20-05-2025,2315,2315,10.16,23520.4,Delivered,4
PO001257,PROD0036,SUP003,WH01,06-06-2025,22-06-2025,23-06-2025,2315,2315,10.16,23520.4,Delivered,1
PO001258,PROD0036,SUP003,WH01,10-07-2025,26-07-2025,28-07-2025,2315,2315,10.16,23520.4,Delivered,2
PO001259,PROD0036,SUP003,WH01,13-08-2025,29-08-2025,29-08-2025,2315,2315,10.16,23520.4,Delivered,0
PO001260,PROD0036,SUP003,WH01,12-09-2025,28-09-2025,02-10-2025,2315,2315,10.16,23520.4,Delivered,4
PO001261,PROD0036,SUP003,WH01,13-10-2025,29-10-2025,08-11-2025,2315,2315,10.16,23520.4,Delivered,10
PO001262,PROD0036,SUP003,WH01,21-11-2025,07-12-2025,11-12-2025,2315,2315,10.16,23520.4,Delivered,4
PO001263,PROD0036,SUP003,WH01,25-12-2025,10-01-2026,19-01-2026,2315,2315,10.16,23520.4,Delivered,9
PO001264,PROD0036,SUP003,WH01,26-12-2025,11-01-2026,17-01-2026,2315,2315,10.16,23520.4,Delivered,6
PO001265,PROD0036,SUP003,WH01,27-12-2025,12-01-2026,25-01-2026,2315,2315,10.16,23520.4,Delivered,13
PO001266,PROD0036,SUP003,WH01,28-12-2025,13-01-2026,13-01-2026,2315,2234,10.16,23520.4,Partial - Defect/Shortage,0
PO001267,PROD0036,SUP003,WH01,29-12-2025,14-01-2026,21-01-2026,2315,2315,10.16,23520.4,Delivered,7
PO001268,PROD0036,SUP003,WH01,30-12-2025,15-01-2026,26-01-2026,2315,2315,10.16,23520.4,Delivered,11
PO001269,PROD0036,SUP003,WH01,31-12-2025,16-01-2026,27-01-2026,2315,2315,10.16,23520.4,Delivered,11
PO001270,PROD0036,SUP003,WH04,08-01-2025,24-01-2025,27-01-2025,1902,1902,10.16,19324.32,Delivered,3
PO001271,PROD0036,SUP003,WH04,13-02-2025,01-03-2025,01-03-2025,1902,1902,10.16,19324.32,Delivered,0
PO001272,PROD0036,SUP003,WH04,23-03-2025,08-04-2025,19-04-2025,1902,1902,10.16,19324.32,Delivered,11
PO001273,PROD0036,SUP003,WH04,03-05-2025,19-05-2025,21-05-2025,1902,1902,10.16,19324.32,Delivered,2
PO001274,PROD0036,SUP003,WH04,06-06-2025,22-06-2025,22-06-2025,1902,1902,10.16,19324.32,Delivered,0
PO001275,PROD0036,SUP003,WH04,13-07-2025,29-07-2025,11-08-2025,1902,1902,10.16,19324.32,Delivered,13
PO001276,PROD0036,SUP003,WH04,26-08-2025,11-09-2025,11-09-2025,1902,1902,10.16,19324.32,Delivered,0
PO001277,PROD0036,SUP003,WH04,29-09-2025,15-10-2025,29-10-2025,1902,1902,10.16,19324.32,Delivered,14
PO001278,PROD0036,SUP003,WH04,11-11-2025,27-11-2025,29-11-2025,1902,1902,10.16,19324.32,Delivered,2
PO001279,PROD0036,SUP003,WH04,14-12-2025,30-12-2025,30-12-2025,1902,1902,10.16,19324.32,Delivered,0
PO001280,PROD0037,SUP004,WH04,12-01-2025,03-02-2025,04-02-2025,492,492,49.86,24531.12,Delivered,1
PO001281,PROD0037,SUP004,WH04,22-02-2025,16-03-2025,29-03-2025,492,492,49.86,24531.12,Delivered,13
PO001282,PROD0037,SUP004,WH04,06-04-2025,28-04-2025,28-04-2025,492,492,49.86,24531.12,Delivered,0
PO001283,PROD0037,SUP004,WH04,06-05-2025,28-05-2025,29-05-2025,492,492,49.86,24531.12,Delivered,1
PO001284,PROD0037,SUP004,WH04,05-06-2025,27-06-2025,28-06-2025,492,492,49.86,24531.12,Delivered,1
PO001285,PROD0037,SUP004,WH04,06-07-2025,28-07-2025,29-07-2025,492,492,49.86,24531.12,Delivered,1
PO001286,PROD0037,SUP004,WH04,07-08-2025,29-08-2025,31-08-2025,492,492,49.86,24531.12,Delivered,2
PO001287,PROD0037,SUP004,WH04,09-09-2025,01-10-2025,01-10-2025,492,492,49.86,24531.12,Delivered,0
PO001288,PROD0037,SUP004,WH04,16-10-2025,07-11-2025,16-11-2025,492,492,49.86,24531.12,Delivered,9
PO001289,PROD0037,SUP004,WH04,01-12-2025,23-12-2025,27-12-2025,492,492,49.86,24531.12,Delivered,4
PO001290,PROD0037,SUP004,WH01,02-01-2025,24-01-2025,31-01-2025,529,529,49.86,26375.94,Delivered,7
PO001291,PROD0037,SUP004,WH01,12-02-2025,06-03-2025,08-03-2025,529,529,49.86,26375.94,Delivered,2
PO001292,PROD0037,SUP004,WH01,21-03-2025,12-04-2025,24-04-2025,529,529,49.86,26375.94,Delivered,12
PO001293,PROD0037,SUP004,WH01,02-05-2025,24-05-2025,25-05-2025,529,529,49.86,26375.94,Delivered,1
PO001294,PROD0037,SUP004,WH01,31-05-2025,22-06-2025,23-06-2025,529,529,49.86,26375.94,Delivered,1
PO001295,PROD0037,SUP004,WH01,30-06-2025,22-07-2025,02-08-2025,529,529,49.86,26375.94,Delivered,11
PO001296,PROD0037,SUP004,WH01,13-08-2025,04-09-2025,04-09-2025,529,529,49.86,26375.94,Delivered,0
PO001297,PROD0037,SUP004,WH01,15-09-2025,07-10-2025,09-10-2025,529,458,49.86,26375.94,Partial - Defect/Shortage,2
PO001298,PROD0037,SUP004,WH01,18-10-2025,09-11-2025,11-11-2025,529,529,49.86,26375.94,Delivered,2
PO001299,PROD0037,SUP004,WH01,01-12-2025,23-12-2025,25-12-2025,529,529,49.86,26375.94,Delivered,2
PO001300,PROD0038,SUP001,WH04,02-01-2025,18-01-2025,18-01-2025,418,418,29.19,12201.42,Delivered,0
PO001301,PROD0038,SUP001,WH04,13-02-2025,01-03-2025,02-03-2025,418,418,29.19,12201.42,Delivered,1
PO001302,PROD0038,SUP001,WH04,30-03-2025,15-04-2025,15-04-2025,418,418,29.19,12201.42,Delivered,0
PO001303,PROD0038,SUP001,WH04,07-05-2025,23-05-2025,25-05-2025,418,418,29.19,12201.42,Delivered,2
PO001304,PROD0038,SUP001,WH04,13-06-2025,29-06-2025,29-06-2025,418,418,29.19,12201.42,Delivered,0
PO001305,PROD0038,SUP001,WH04,18-07-2025,03-08-2025,04-08-2025,418,418,29.19,12201.42,Delivered,1
PO001306,PROD0038,SUP001,WH04,21-08-2025,06-09-2025,06-09-2025,418,418,29.19,12201.42,Delivered,0
PO001307,PROD0038,SUP001,WH04,24-09-2025,10-10-2025,10-10-2025,418,418,29.19,12201.42,Delivered,0
PO001308,PROD0038,SUP001,WH04,24-10-2025,09-11-2025,10-11-2025,418,418,29.19,12201.42,Delivered,1
PO001309,PROD0038,SUP001,WH04,22-11-2025,08-12-2025,10-12-2025,418,418,29.19,12201.42,Delivered,2
